question_id,category,question,gold_reference,retrieved_passage_ids,retrieval_scores,gold_passage_id,retrieval_hit,retrieval_hit_top3,retrieval_hit_top5,mrr,retrieval_latency,prompt_tokens,generation_latency,generated_text,oracle_generated_text,BS_positive,BS_oracle
Q-010,general,Câu hỏi về An toàn Thai kỳ: Vắc xin thương hàn Typhim Vi có an toàn khi sử dụng cho phụ nữ mang thai?,Vắc xin thương hàn Typhim Vi không được chỉ định sử dụng cho phụ nữ mang thai.,"['PASSAGE-1233', 'PASSAGE-3954', 'PASSAGE-4044', 'PASSAGE-3370', 'PASSAGE-3201']","[31.584620421791687, 24.039437157485843, 23.31451827656576, 23.10376600554207, 23.07433103160079]",PASSAGE-0011,0,0,0,0.0,0.02356576919555664,72,16.867764234542847,"Dựa trên thông tin bạn cung cấp, có một số điểm cần lưu ý:

1. Amoxicillin có thể làm giảm tác dụng của vắc xin thương hàn và thuốc tránh thai dạng uống. Tuy nhiên, thông tin này không đề cập trực tiếp đến vắc xin Typhim Vi.

2. Về vắc xin thương hàn Typhim Vi, thông thường nó được khuyến nghị sử dụng cho phụ nữ mang thai nếu họ sống trong vùng có nguy cơ cao bị thương hàn hoặc phải đi du lịch đến những nơi có dịch bệnh này.

3. Tuy nhiên, việc sử dụng vắc xin thương hàn trong thai kỳ cần được cân nhắc kỹ lưỡng bởi các bác sĩ chuyên khoa. Một số loại vắc xin khác có thể không an toàn cho phụ nữ mang thai.

4. Đối với vắc xin thương hàn Typhim Vi, thông tin cụ thể về việc sử dụng trong","Theo thông tin được cung cấp, vắc xin thương hàn Typhim Vi không được chỉ định sử dụng cho phụ nữ mang thai. Điều này có nghĩa là:

1. Vắc xin này không an toàn để sử dụng cho phụ nữ đang mang thai theo khuyến nghị của nhà sản xuất và các chuyên gia y tế.

2. Có thể vắc xin này chưa được thử nghiệm đầy đủ trên phụ nữ mang thai hoặc chưa có bằng chứng về độ an toàn và hiệu quả trong trường hợp này.

3. Việc không chỉ định sử dụng cho phụ nữ mang thai thường dựa trên nguyên tắc ""an toàn hơn là mạo hiểm"", nhằm tránh bất kỳ rủi ro nào có thể ảnh hưởng đến thai nhi.

Tuy nhiên, nếu bạn đang mang thai và nghi ngờ mình đã tiếp xúc với thương hàn hoặc có triệu chứng nghi ngờ, hãy liên hệ ngay với bác sĩ của bạn. Họ sẽ đưa ra lời khuyên phù hợp",0.711722731590271,0.7305765748023987
Q-011,general,Câu hỏi về Tương tác thuốc...,"Vắc xin thương hàn sống uống và vắc xin thương hàn bất hoạt bằng nhiệt/phenol có thể được tiêm vào một vị trí khác đồng thời hoặc trước sau, nhưng không nên kết hợp chúng vào cùng một vị trí tiêm.","['PASSAGE-0268', 'PASSAGE-1615', 'PASSAGE-4250', 'PASSAGE-4249', 'PASSAGE-3256']","[12.201814151340724, 9.053566233976095, 8.546034659048646, 7.315706627883532, 7.315706627883532]",PASSAGE-0012,0,0,0,0.0,0.005833625793457031,45,7.260307788848877,"Dựa trên ngữ cảnh bạn cung cấp, tôi hiểu rằng câu hỏi của bạn có thể liên quan đến tương tác thuốc giữa abacavir và các thuốc khác. Tuy nhiên, không có thông tin cụ thể nào được đưa ra trong câu hỏi. Bạn có thể cung cấp thêm thông tin về thuốc cụ thể mà bạn đang thắc mắc về tương tác với abacavir không?","Dựa trên ngữ cảnh bạn cung cấp, đây không phải là một câu hỏi về tương tác thuốc truyền thống mà là thông tin về cách sử dụng vắc-xin thương hàn. Tuy nhiên, nếu bạn muốn hỏi về tương tác giữa hai loại vắc-xin này, câu hỏi có thể là:

""Có cần tiêm chủng vắc xin thương hàn sống và vắc xin thương hàn bất hoạt vào các vị trí tiêm khác nhau không?""

Trả lời dựa trên thông tin bạn cung cấp, câu trả lời là có, chúng nên được tiêm vào các vị trí khác nhau hoặc theo thứ tự riêng biệt, không nên kết hợp cùng một vị trí tiêm.",0.6481296420097351,0.7423149347305298
Q-012,general,Câu hỏi về Liều dùng đối tượng đặc biệt...,"Đối với trẻ em từ 6 tuổi trở lên, liều vắc xin thương hàn sống uống là 1 nang mỗi liều, tiêm một lần mỗi ngày trong 4 ngày liên tiếp.","['PASSAGE-1232', 'PASSAGE-3599', 'PASSAGE-1121', 'PASSAGE-1820', 'PASSAGE-3086']","[14.775699797820995, 14.775699797820995, 13.615676020853584, 13.501030377120067, 13.393060132768799]",PASSAGE-0013,0,0,0,0.0,0.008645296096801758,54,16.98464608192444,"Dựa trên ngữ cảnh bạn cung cấp, tôi hiểu rằng bạn đang hỏi về liều dùng amoxicillin cho các đối tượng đặc biệt. Tuy nhiên, không có thông tin cụ thể nào được đưa ra. Dưới đây là một số điểm cần lưu ý về liều dùng amoxicillin cho các đối tượng đặc biệt:

1. Trẻ em: Cần điều chỉnh liều dựa trên cân nặng hoặc tuổi của trẻ.

2. Người già: Có thể cần giảm liều do chức năng thận suy giảm.

3. Người có bệnh thận: Cần điều chỉnh liều dựa trên mức creatinin trong máu.

4. Người có bệnh gan: Có thể cần giảm liều.

5. Người đang sử dụng thuốc khác: Cần xem xét tương tác dược lý.

6. Người có dị ứng: Cần thận trọng và có thể cần liều thấp hơn.

Để đảm bảo an toàn và hiệu quả, bạn nên tham khảo ý kiến bác","Dựa trên ngữ cảnh bạn cung cấp, câu trả lời phù hợp cho câu hỏi ""Liều dùng đối tượng đặc biệt"" sẽ là:

Trẻ em từ 6 tuổi trở lên cần uống 1 nang vắc-xin thương hàn sống mỗi liều, tiêm một lần mỗi ngày trong 4 ngày liên tiếp.

Lưu ý rằng đây là thông tin chung dựa trên ngữ cảnh bạn cung cấp. Để đảm bảo an toàn và hiệu quả, bạn nên tham khảo ý kiến bác sĩ hoặc chuyên gia y tế trước khi sử dụng bất kỳ loại vắc-xin nào cho trẻ em.",0.60072261095047,0.751461923122406
Q-013,general,Câu hỏi về An toàn Thai kỳ...,Vắc xin thương hàn sống uống không được khuyến nghị sử dụng trong thai kỳ vì có thể gây nguy hiểm cho thai nhi. Vắc xin này không an toàn cho phụ nữ mang thai.,"['PASSAGE-1974', 'PASSAGE-0291', 'PASSAGE-2064', 'PASSAGE-1615', 'PASSAGE-3303']","[9.696653568270474, 9.47816021019721, 9.110521398759852, 9.053566233976095, 8.801292733325718]",PASSAGE-0014,0,0,0,0.0,0.008332967758178711,63,9.80552887916565,"Dựa trên thông tin bạn đã cung cấp, câu hỏi phù hợp về an toàn thai kỳ liên quan đến Bisoprolol có thể là:

""Bisoprolol thuộc nhóm D của FDA về an toàn trong thai kỳ có nghĩa là gì?""

Hoặc:

""Việc sử dụng Bisoprolol trong thai kỳ có an toàn không và tại sao?""

Cả hai câu hỏi này đều tập trung vào vấn đề an toàn của Bisoprolol trong thai kỳ, dựa trên phân loại D của FDA mà bạn đã nêu.","Dựa trên ngữ cảnh bạn cung cấp, câu trả lời phù hợp với câu hỏi ""Câu hỏi về An toàn Thai kỳ..."" sẽ là:

Vắc xin thương hàn sống không được khuyến nghị sử dụng trong thai kỳ vì có thể gây nguy hiểm cho thai nhi.

Lý do:
1. Vắc xin này có thể gây hại cho thai nhi.
2. Vắc xin không an toàn cho phụ nữ mang thai.
3. Không có bằng chứng về tính an toàn của vắc xin đối với thai nhi.

Do đó, trong thai kỳ, các bác sĩ thường khuyên dùng vắc xin thương hàn không sống (inactivated) hoặc không sử dụng vắc xin này tại all để bảo vệ sức khỏe của cả mẹ và bé.",0.6722152829170227,0.8089553713798523
Q-014,general,Câu hỏi về Tương tác thuốc...,"Vắc xin viêm gan B không ngăn được các loại virus viêm gan khác như viêm gan A (HAV), viêm gan C (HCV) và viêm gan E (HEV).","['PASSAGE-0268', 'PASSAGE-1615', 'PASSAGE-4250', 'PASSAGE-4249', 'PASSAGE-3256']","[12.201814151340724, 9.053566233976095, 8.546034659048646, 7.315706627883532, 7.315706627883532]",PASSAGE-0015,0,0,0,0.0,0.006776094436645508,45,7.261713743209839,"Dựa trên ngữ cảnh bạn cung cấp, tôi hiểu rằng câu hỏi của bạn có thể liên quan đến tương tác thuốc giữa abacavir và các thuốc khác. Tuy nhiên, không có thông tin cụ thể nào được đưa ra trong câu hỏi. Bạn có thể cung cấp thêm thông tin về thuốc cụ thể mà bạn đang thắc mắc về tương tác với abacavir không?","Dựa trên ngữ cảnh bạn cung cấp, đây không phải là một câu hỏi về tương tác thuốc. Thay vào đó, nó đang đề cập đến các loại virus gây viêm gan và vắc-xin phòng ngừa. Cụ thể:

- Vắc-xin viêm gan B không bảo vệ chống lại các loại virus viêm gan khác như HAV, HCV và HEV.

Nếu bạn có câu hỏi cụ thể hơn về vấn đề này hoặc cần thông tin thêm về các loại virus viêm gan hay vắc-xin, tôi rất sẵn lòng giúp đỡ.",0.6150385737419128,0.7359293699264526
Q-015,general,Câu hỏi về Liều dùng đối tượng đặc biệt...,"Trẻ sơ sinh, trẻ nhỏ, thiếu niên đến 18 tuổi trước đây chưa tiêm chủng vắc xin viêm gan B được chỉ định tiêm vắc xin. Người lớn có nguy cơ phơi nhiễm với HBV cũng được chỉ định tiêm.","['PASSAGE-1232', 'PASSAGE-3599', 'PASSAGE-1121', 'PASSAGE-1820', 'PASSAGE-3086']","[14.775699797820995, 14.775699797820995, 13.615676020853584, 13.501030377120067, 13.393060132768799]",PASSAGE-0016,0,0,0,0.0,0.010570287704467773,54,17.007792472839355,"Dựa trên ngữ cảnh bạn cung cấp, tôi hiểu rằng bạn đang hỏi về liều dùng amoxicillin cho các đối tượng đặc biệt. Tuy nhiên, không có thông tin cụ thể nào được đưa ra. Dưới đây là một số điểm cần lưu ý về liều dùng amoxicillin cho các đối tượng đặc biệt:

1. Trẻ em: Cần điều chỉnh liều dựa trên cân nặng hoặc tuổi của trẻ.

2. Người già: Có thể cần giảm liều do chức năng thận suy giảm.

3. Người có bệnh thận: Cần điều chỉnh liều dựa trên mức creatinin trong máu.

4. Người có bệnh gan: Có thể cần giảm liều.

5. Người đang sử dụng thuốc khác: Cần xem xét tương tác dược lý.

6. Người có dị ứng: Cần thận trọng và có thể cần liều thấp hơn.

Để đảm bảo an toàn và hiệu quả, bạn nên tham khảo ý kiến bác","Dựa trên ngữ cảnh bạn cung cấp, tôi có thể trả lời như sau:

Đối với trẻ sơ sinh, trẻ nhỏ và thiếu niên dưới 18 tuổi chưa tiêm vắc-xin viêm gan B:

- Đối với trẻ sơ sinh: Thường tiêm liều đầu tiên trong vòng 24 giờ sau khi sinh, sau đó tiêm liều thứ hai khi trẻ được 1 tháng tuổi và liều thứ ba khi trẻ được 6 tháng tuổi.

- Đối với trẻ nhỏ và thiếu niên: Tiêm liều đầu tiên, sau đó tiêm liều thứ hai cách liều đầu tiên khoảng 1 tháng và liều thứ ba cách liều thứ hai khoảng 6 tháng.

- Đối với người lớn có nguy cơ phơi nhiễm: Thường tiêm 3 liều, liều đầu tiên ngay lập tức, liều thứ hai sau 1 tháng và liều thứ ba sau 6 tháng.

Lưu ý rằng liều",0.6403851509094238,0.715385913848877
Q-016,general,Câu hỏi về An toàn Thai kỳ...,Vắc xin phối hợp có chứa kháng nguyên bạch cầu chống chỉ định với người viêm não trong vòng 7 ngày từ mũi tiêm trước.,"['PASSAGE-1974', 'PASSAGE-0291', 'PASSAGE-2064', 'PASSAGE-1615', 'PASSAGE-3303']","[9.696653568270474, 9.47816021019721, 9.110521398759852, 9.053566233976095, 8.801292733325718]",PASSAGE-0017,0,0,0,0.0,0.008286714553833008,63,9.80954623222351,"Dựa trên thông tin bạn đã cung cấp, câu hỏi phù hợp về an toàn thai kỳ liên quan đến Bisoprolol có thể là:

""Bisoprolol thuộc nhóm D của FDA về an toàn trong thai kỳ có nghĩa là gì?""

Hoặc:

""Việc sử dụng Bisoprolol trong thai kỳ có an toàn không và tại sao?""

Cả hai câu hỏi này đều tập trung vào vấn đề an toàn của Bisoprolol trong thai kỳ, dựa trên phân loại D của FDA mà bạn đã nêu.","Dựa trên ngữ cảnh bạn cung cấp, câu này không phải là câu hỏi về an toàn thai kỳ mà là về việc sử dụng vắc-xin phối hợp. Tuy nhiên, tôi có thể giải thích ý nghĩa của câu đó:

Vắc-xin phối hợp có chứa kháng nguyên bạch cầu không được sử dụng cho người đang bị viêm não trong vòng 7 ngày kể từ mũi tiêm trước. Điều này có nghĩa là nếu một người đã bị viêm não trong vòng 7 ngày gần đây, họ nên tránh được tiếp xúc với kháng nguyên bạch cầu trong vắc-xin này.

Nếu bạn cần một câu hỏi cụ thể hơn về an toàn thai kỳ liên quan đến vắc-xin, bạn có thể đặt câu hỏi như sau:

""Có an toàn để phụ nữ mang thai tiêm vắc-xin phối hợp này không?""

Hoặc

""Viêm não có phải là một trong những chống chỉ định khi tiêm vắc-xin",0.6368134021759033,0.7200594544410706
Q-017,general,Câu hỏi về Tương tác thuốc: Tiêm bắp vắc xin viêm gan B có thể gây ra những vấn đề gì cho người bệnh giảm tiểu cầu?,Tiêm bắp vắc xin viêm gan B có thể gây ra nguy cơ chảy máu hoặc xuất huyết cho người bệnh giảm tiểu cầu.,"['PASSAGE-0175', 'PASSAGE-2692', 'PASSAGE-0174', 'PASSAGE-3598', 'PASSAGE-2581']","[32.316458032958636, 24.400066586222238, 23.25832733345585, 22.559722855273666, 22.43027902282982]",PASSAGE-0018,0,0,0,0.0,0.031347036361694336,115,17.074175119400024,"Dựa trên thông tin bạn cung cấp, không có menioned bất kỳ tương tác đặc biệt nào giữa vắc xin Genhevac B và tình trạng giảm tiểu cầu. Tuy nhiên, để trả lời chính xác câu hỏi này, cần thêm thông tin về loại vắc xin cụ thể và tình trạng sức khỏe cụ thể của người bệnh.

Trong chung, vắc xin thường không gây ra vấn đề nghiêm trọng cho người bệnh giảm tiểu cầu. Tuy nhiên, một số người có thể trải qua các phản ứng phụ như đau tại chỗ tiêm, sốt hoặc mệt mỏi, nhưng những phản ứng này thường nhẹ và tự hết.

Nếu người bệnh đang điều trị giảm tiểu cầu, họ nên thông báo cho bác sĩ trước khi tiêm vắc xin. Bác sĩ có thể sẽ kiểm tra tình trạng tiểu cầu trước khi quyết định thời điểm tiêm vắc xin phù hợp.

Tuy nhiên, nếu bạn đang nói về",Tiêm bắp vắc xin viêm gan B có thể gây ra nguy cơ chảy máu hoặc xuất huyết cho người bệnh giảm tiểu cầu.,0.6931493878364563,1.0
Q-018,general,Câu hỏi về Liều dùng đối tượng đặc biệt: Liều vắc xin viêm gan B cần điều chỉnh như thế nào cho người bệnh thẩm tách máu?,Liều vắc xin viêm gan B cho người bệnh thẩm tách máu cần được tăng lên 2-4 lần so với liều người lớn bình thường.,"['PASSAGE-0175', 'PASSAGE-3662', 'PASSAGE-1820', 'PASSAGE-2960', 'PASSAGE-2777']","[28.14252007181235, 22.70608279197998, 21.911515788066048, 20.56039137581884, 20.543904224145333]",PASSAGE-0019,0,0,0,0.0,0.030086994171142578,115,16.933305740356445,"Dựa trên thông tin được cung cấp, không có đề cập trực tiếp đến việc điều chỉnh liều vắc xin viêm gan B cho người bệnh thẩm tách máu. Tuy nhiên, tôi có thể đưa ra một số gợi ý dựa trên thông thường:

1. Người bệnh thẩm tách máu thường có hệ miễn dịch bị suy giảm, do đó họ có thể cần liều vắc xin cao hơn hoặc tiêm chủng nhiều lần hơn so với người bình thường.

2. Cần tham khảo ý kiến bác sĩ chuyên khoa để xác định liều lượng phù hợp, vì mỗi trường hợp có thể khác nhau.

3. Có thể cần theo dõi phản ứng sau tiêm chủng chặt chẽ hơn.

4. Cần đảm bảo rằng người bệnh đã được kiểm soát tốt về bệnh lý nền trước khi tiêm chủng.

5. Đôi khi, người bệnh có thể cần tiêm chủng lại sau một thời gian","Dựa trên ngữ cảnh được cung cấp, liều vắc xin viêm gan B cho người bệnh thẩm tách máu cần được tăng lên 2-4 lần so với liều người lớn bình thường.",0.7084957361221313,0.9363130927085876
Q-019,general,Câu hỏi về An toàn Thai kỳ: Vắc xin viêm gan B có an toàn khi sử dụng trong thai kỳ không?,Vắc xin viêm gan B không được khuyến nghị sử dụng trong thai kỳ vì có thể gây ra nguy cơ tăng mức độ trầm trọng của bệnh đa xơ cứng.,"['PASSAGE-0175', 'PASSAGE-0177', 'PASSAGE-1266', 'PASSAGE-2628', 'PASSAGE-3417']","[30.42064560935175, 24.52633050248236, 20.887202881547232, 20.775780881651293, 20.766809221689066]",PASSAGE-0020,0,0,0,0.0,0.024024009704589844,107,17.10879945755005,"Dựa trên thông tin đã cho, không có đề cập trực tiếp đến việc sử dụng vắc xin viêm gan B trong thai kỳ. Tuy nhiên, tôi có thể đưa ra một số nhận xét dựa trên thông tin hiện có:

1. Vắc xin Genhevac B không có tương tác đặc biệt với các vắc xin viêm gan B khác, điều này có thể ám chỉ rằng nó tương đối an toàn khi sử dụng cùng loại vắc xin khác.

2. Vắc xin viêm gan B thường được khuyến nghị cho phụ nữ mang thai trong những trường hợp cụ thể (như khi tiếp xúc với virus viêm gan B), vì chúng có thể giúp bảo vệ cả mẹ và bé.

3. Tuy nhiên, việc sử dụng vắc xin trong thai kỳ cần được quyết định bởi bác sĩ sau khi cân nhắc kỹ lưỡng lợi ích và rủi ro.

4. Đối với vắc xin viêm gan B, thường","Dựa trên ngữ cảnh được cung cấp, vắc xin viêm gan B không được khuyến nghị sử dụng trong thai kỳ vì có thể gây ra nguy cơ tăng mức độ trầm trọng của bệnh đa xơ cứng. Do đó, câu trả lời là:

Vắc xin viêm gan B không được coi là an toàn để sử dụng trong thai kỳ. 

Tuy nhiên, cần lưu ý rằng đây là khuyến nghị dựa trên một mối lo ngại cụ thể về bệnh đa xơ cứng. Trong nhiều trường hợp khác, vắc xin viêm gan B vẫn thường được khuyên dùng cho phụ nữ có thai nếu họ ở trong các nhóm nguy cơ cao (như người sử dụng ma túy tiêm hoặc người sống chung với người mang virus viêm gan B). 

Nếu bạn đang mang thai hoặc đang cân nhắc việc sử dụng vắc xin này trong thai kỳ, hãy tham khảo ý kiến bác sĩ của bạn để được tư vấn",0.7218042016029358,0.7958651781082153
Q-020,general,Câu hỏi về Tương tác thuốc: Vắc xin viêm gan B có tương tác với các loại thuốc khác khi dùng cùng thời điểm?,"Vắc xin viêm gan B không có tương tác đặc biệt với các loại thuốc khác khi dùng cùng thời điểm. Tuy nhiên, nên tham khảo ý kiến bác sĩ để đảm bảo không có tương tác không mong muốn.","['PASSAGE-0175', 'PASSAGE-1789', 'PASSAGE-1642', 'PASSAGE-0268', 'PASSAGE-3598']","[33.69887499634369, 23.759069124838675, 23.666760870378408, 23.401729546215307, 22.64509682824184]",PASSAGE-0021,0,0,0,0.0,0.02641749382019043,110,15.844353437423706,"Theo ngữ cảnh được cung cấp, vắc xin Genhevac B không có tương tác đặc biệt với các vắc xin viêm gan B khác. Tuy nhiên, câu trả lời tổng quát hơn cho câu hỏi về tương tác giữa vắc xin viêm gan B và các loại thuốc khác sẽ là:

Vắc xin viêm gan B thường không có tương tác đáng kể với các loại thuốc khác khi sử dụng riêng lẻ. Tuy nhiên, việc tiêm chung các vắc xin hoặc sử dụng cùng một số loại thuốc khác cần tuân thủ hướng dẫn của nhà sản xuất và bác sĩ để đảm bảo an toàn và hiệu quả.

Nếu bạn đang sử dụng các loại thuốc khác, tốt nhất nên thông báo cho bác sĩ trước khi tiêm vắc xin để họ có thể đánh giá liệu có bất kỳ tương tác tiềm năng nào hay không.","Theo thông tin được cung cấp, vắc xin viêm gan B không có tương tác đặc biệt với các loại thuốc khác khi dùng cùng thời điểm. Tuy nhiên, vẫn cần tham khảo ý kiến của bác sĩ hoặc chuyên gia y tế để đảm bảo an toàn và tránh những tương tác không mong muốn có thể xảy ra.",0.7925527095794678,0.8995282649993896
Q-021,general,Câu hỏi về Liều dùng đối tượng đặc biệt: Liều dùng của vắc xin viêm gan B cho trẻ em dưới 12 tháng tuổi là bao nhiêu?,"Liều dùng của vắc xin viêm gan B cho trẻ em dưới 12 tháng tuổi là 5 µg, tiêm dưới da hoặc tiêm bắp.","['PASSAGE-0175', 'PASSAGE-0176', 'PASSAGE-0185', 'PASSAGE-1415', 'PASSAGE-0149']","[29.030812161754376, 25.5819729267141, 25.01964423648229, 24.97669451036392, 24.636400395303863]",PASSAGE-0022,0,0,0,0.0,0.028235673904418945,117,9.126483678817749,"Thông tin cung cấp trong ngữ cảnh không đề cập đến liều dùng cụ thể cho trẻ em dưới 12 tháng tuổi của vắc xin Genhevac B. Để có thông tin chính xác về liều dùng cho đối tượng đặc biệt này, bạn nên tham khảo hướng dẫn của nhà sản xuất hoặc ý kiến của bác sĩ chuyên khoa. Thông thường, liều lượng và lịch trình tiêm chủng sẽ được thiết kế riêng cho từng độ tuổi và tình trạng sức khỏe cụ thể của trẻ em.","Theo ngữ cảnh được cung cấp, liều dùng của vắc xin viêm gan B cho trẻ em dưới 12 tháng tuổi là 5 µg. Vắc xin được tiêm dưới da hoặc tiêm bắp.",0.7073147892951965,0.9091700315475464
Q-022,general,Câu hỏi về An toàn Thai kỳ: Vắc xin viêm gan B có an toàn khi sử dụng cho phụ nữ mang thai?,"Vắc xin viêm gan B không chống chỉ định với phụ nữ mang thai do nguy cơ nhiễm viêm gan B đối với họ và nguy cơ nhiễm virus mạn tính ở trẻ sơ sinh. Tuy nhiên, chỉ nên dùng khi thật sự cần thiết.","['PASSAGE-0175', 'PASSAGE-0648', 'PASSAGE-3417', 'PASSAGE-3201', 'PASSAGE-2916']","[30.42064560935175, 25.01276460571158, 23.684653165047873, 23.07433103160079, 22.855819026254]",PASSAGE-0023,0,0,0,0.0,0.024732351303100586,108,16.97199773788452,"Dựa trên thông tin đã cho, không có đề cập trực tiếp đến việc sử dụng vắc xin viêm gan B trong thai kỳ. Tuy nhiên, tôi có thể đưa ra một số nhận xét dựa trên thông tin hiện có:

1. Vắc xin Genhevac B không có tương tác đặc biệt với các vắc xin viêm gan B khác, nhưng cần tuân thủ hướng dẫn của nhà sản xuất và bác sĩ.

2. Vắc xin viêm gan B thường được khuyến nghị cho phụ nữ trước khi mang thai hoặc trong thời kỳ mang thai để ngăn ngừa nhiễm bệnh.

3. Các loại vắc xin viêm gan B hiện đại thường được coi là an toàn cho phụ nữ mang thai, nhưng cần sự giám sát y tế chặt chẽ.

4. Việc sử dụng vắc xin trong thai kỳ cần được quyết định bởi bác sĩ sau khi cân nhắc lợi ích và rủi ro cụ thể của từng trường hợp.

Để","Dựa trên thông tin được cung cấp, vắc xin viêm gan B có thể được sử dụng an toàn cho phụ nữ mang thai trong một số trường hợp cụ thể:

1. Vắc xin viêm gan B không chống chỉ định với phụ nữ mang thai.

2. Việc sử dụng vắc xin trong thai kỳ có thể giúp giảm nguy cơ nhiễm viêm gan B cho cả mẹ và bé.

3. Tuy nhiên, chỉ nên sử dụng vắc xin khi thật sự cần thiết.

4. Cần cân nhắc kỹ lưỡng trước khi quyết định tiêm vắc xin trong thai kỳ.

Tóm lại, vắc xin viêm gan B có thể an toàn khi sử dụng cho phụ nữ mang thai trong một số trường hợp cụ thể, nhưng cần đánh giá kỹ lưỡng về lợi ích và rủi ro trước khi quyết định.",0.7089557647705078,0.7676143050193787
Q-023,general,"Câu hỏi về Tương tác thuốc: Khi một bệnh nhân có dấu hiệu quá mẫn nhẹ sau khi tiêm vắc xin viêm gan B, liệu việc sử dụng corticoid có cần thiết không?",Việc sử dụng corticoid không nhất thiết cần thiết cho trường hợp quá mẫn nhẹ. Kháng histamin là lựa chọn phù hợp.,"['PASSAGE-0175', 'PASSAGE-0174', 'PASSAGE-3598', 'PASSAGE-4156', 'PASSAGE-2890']","[34.11676755941937, 25.08172900086012, 23.06325492731492, 22.537390756818002, 22.180906396057992]",PASSAGE-0024,0,0,0,0.0,0.03559136390686035,125,17.102898597717285,"Dựa trên thông tin bạn cung cấp, tôi sẽ đưa ra một số ý kiến như sau:

1. Không có thông tin rõ ràng về tương tác giữa vắc xin Genhevac B và corticoid trong tài liệu bạn đã đề cập. Tuy nhiên, việc sử dụng corticoid thường không được khuyến nghị ngay lập tức khi chỉ có dấu hiệu quá mẫn nhẹ.

2. Đối với các phản ứng quá mẫn nhẹ sau tiêm vắc xin, thường chỉ cần theo dõi và điều trị triệu chứng nếu cần (như giảm đau, hạ sốt). Corticoid thường chỉ được sử dụng trong trường hợp có phản ứng quá mẫn nặng hoặc kéo dài.

3. Nếu bệnh nhân có dấu hiệu quá mẫn nhẹ sau tiêm vắc xin, bác sĩ có thể khuyên đợi một thời gian rồi quan sát hoặc điều trị triệu chứng nếu có. Việc sử dụng corticoid cần được cân nhắc kỹ l","Dựa trên ngữ cảnh được cung cấp, việc sử dụng corticoid không nhất thiết cần thiết cho trường hợp quá mẫn nhẹ. Kháng histamin thường là lựa chọn phù hợp hơn trong trường hợp này.

Tuy nhiên, quyết định sử dụng corticoid hay không nên dựa trên tình trạng cụ thể của bệnh nhân và sự đánh giá của bác sĩ. Một số điểm cần lưu ý:

1. Đối với quá mẫn nhẹ, corticoid thường không được chỉ định trừ khi có các triệu chứng nghiêm trọng hoặc không đáp ứng với kháng histamin.

2. Kháng histamin thường là lựa chọn đầu tiên vì nó có tác dụng nhanh và an toàn hơn trong đa số trường hợp.

3. Nếu bệnh nhân có các triệu chứng nặng như phản ứng dị ứng nghiêm trọng (anhioxia, khó thở, sưng mặt...), corticoid có thể được chỉ định.

4. Cần cân nhắc lợi ích và rủi ro trước",0.7035773396492004,0.7579469680786133
